pool,family,display_model,sample_id,cat,domain,level,retained_orderings,bucket,chain_only_planning_score,augmented_best_planning_score,chain_only_semantic_edge_f1,augmented_best_semantic_edge_f1,edge_delta
open-weight,open-weight,Mistral Small 3.2,00d579ea-0889-4fd9-a771-2c8d79835c8d,A,Text,3,4,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Mistral Small 3.2,f0f46385-fc03-4599-b5d3-f56496c3e69f,A,Text,2,50,multi-order-rich,0.4611111111111111,0.4611111111111111,,,0.0
open-weight,open-weight,Mistral Small 3.2,56137764-b4e0-45b8-9c52-1866420c3df5,A,Text,2,49,multi-order-rich,0.4340659340659341,0.4340659340659341,,,0.0
open-weight,open-weight,Mistral Small 3.2,de9887f5-ead8-4727-876f-5a4078f8598c,A,Text,3,34,multi-order-rich,0.375,0.375,,,0.0
open-weight,open-weight,Mistral Small 3.2,0ff53813-3367-4f43-bcbd-3fd725c1bf4b,A,Text,2,19,multi-order-rich,0.1818181818181818,0.1818181818181818,,,0.0
open-weight,open-weight,Mistral Small 3.2,983bba7c-c092-455f-b6c9-7857003d48fc,A,Text,3,2,multi-order-rich,0.25,0.3125,,,0.125
open-weight,open-weight,Mistral Small 3.2,27d5d136-8563-469e-92bf-fd103c28b57c,A,Text,1,50,multi-order-rich,0.375,0.375,,,0.0
open-weight,open-weight,Mistral Small 3.2,dc28cf18-6431-458b-83ef-64b3ce566c10,A,Text,1,9,multi-order-rich,0.5125000000000001,0.5791666666666667,,,0.1333333333333333
open-weight,open-weight,Mistral Small 3.2,f46b4380-207e-4434-820b-f32ce04ae2a4,A,Text,2,47,multi-order-rich,0.1333333333333333,0.1333333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,A,Text,2,50,multi-order-rich,0.1666666666666666,0.1666666666666666,,,0.0
open-weight,open-weight,Mistral Small 3.2,42576abe-0deb-4869-8c63-225c2d75a95a,A,Text,1,3,multi-order-rich,0.3636363636363636,0.3636363636363636,,,0.0
open-weight,open-weight,Mistral Small 3.2,6b078778-0b90-464d-83f6-59511c811b01,A,Text,2,2,multi-order-rich,0.2727272727272727,0.2727272727272727,,,0.0
open-weight,open-weight,Mistral Small 3.2,8131e2c0-0083-4265-9ce7-78c2d568425d,A,Text,3,5,multi-order-rich,0.1904761904761904,0.1904761904761904,,,0.0
open-weight,open-weight,Mistral Small 3.2,72c06643-a2fa-4186-aa5c-9ec33ae9b445,A,Text,3,50,multi-order-rich,0.1333333333333333,0.1333333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,7b5377b0-3f38-4103-8ad2-90fe89864c04,A,Text,2,4,multi-order-rich,0.3333333333333333,0.3333333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,c8b7e059-c60d-472e-ad64-3b04ae1166dc,A,Text,2,50,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Mistral Small 3.2,d1af70ea-a9a4-421a-b9cc-94b5e02f1788,A,Text,2,23,multi-order-rich,0.2352941176470588,0.2352941176470588,,,0.0
open-weight,open-weight,Mistral Small 3.2,c714ab3a-da30-4603-bacd-d008800188b9,A,Text,1,2,multi-order-rich,0.4333333333333333,0.4333333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,f2feb6a4-363c-4c09-a804-0db564eafd68,A,Text,2,49,multi-order-rich,0.369047619047619,0.369047619047619,,,0.0
open-weight,open-weight,Mistral Small 3.2,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,A,Text,3,49,multi-order-rich,0.4464285714285714,0.4464285714285714,,,0.0
open-weight,open-weight,Mistral Small 3.2,c3a79cfe-8206-451f-aca8-3fec8ebe51d3,A,Text,3,4,multi-order-rich,0.1881481481481481,0.1916264090177133,,,0.006956521739130417
open-weight,open-weight,Mistral Small 3.2,023e9d44-96ae-4eed-b912-244ee8c3b994,A,Text,2,47,multi-order-rich,0.1666666666666666,0.1666666666666666,,,0.0
open-weight,open-weight,Mistral Small 3.2,11af4e1a-5f45-467d-9aeb-46f4bb0bf034,A,Text,1,5,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Mistral Small 3.2,e142056d-56ab-4352-b091-b56054bd1359,A,Text,1,7,multi-order-rich,0.3333333333333333,0.4242424242424242,,,0.18181818181818177
open-weight,open-weight,Mistral Small 3.2,50ad0280-0819-4bd9-b275-5de32d3b5bcb,A,Text,1,41,multi-order-rich,0.0833333333333333,0.0833333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,42d4198c-5895-4f0a-b0c0-424a66465d83,A,Text,2,2,multi-order-rich,0.1666666666666666,0.1666666666666666,,,0.0
open-weight,open-weight,Mistral Small 3.2,d5141ca5-e7a0-469f-bf3e-e773507c86e2,A,Text,2,5,multi-order-rich,0.3076923076923077,0.3986013986013986,,,0.18181818181818177
open-weight,open-weight,Mistral Small 3.2,9e1fc53b-46ff-49a1-9d05-9e6faac34cc5,A,Text,3,50,multi-order-rich,0.2499999999999999,0.2499999999999999,,,0.0
open-weight,open-weight,Mistral Small 3.2,e29834fd-413a-455c-a33e-c3915b07401c,A,Text,2,19,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Mistral Small 3.2,5f982798-16b9-4051-ab57-cfc7ebdb2a91,A,Text,3,14,multi-order-rich,0.2777777777777778,0.2777777777777778,,,0.0
open-weight,open-weight,Mistral Small 3.2,db4fd70a-2d37-40ea-873f-9433dc5e301f,A,Text,2,23,multi-order-rich,0.1764705882352941,0.1764705882352941,,,0.0
open-weight,open-weight,Mistral Small 3.2,853c8244-429e-46ca-89f2-addf40dfb2bd,A,Text,2,4,multi-order-rich,0.1874999999999999,0.1874999999999999,,,0.0
open-weight,open-weight,Llama-4 Maverick,c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,50,multi-order-rich,0.3402777777777778,0.3444444444444444,,,0.008333333333333193
open-weight,open-weight,Llama-4 Maverick,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,14,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,e1fc63a2-da7a-432f-be78-7c4a95598703,A,Text,1,2,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,46,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,50,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,50,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,A,Text,2,6,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,00d579ea-0889-4fd9-a771-2c8d79835c8d,A,Text,3,4,multi-order-rich,0.2,0.2,,,0.0
open-weight,open-weight,Llama-4 Maverick,f0f46385-fc03-4599-b5d3-f56496c3e69f,A,Text,2,50,multi-order-rich,0.4611111111111111,0.4611111111111111,,,0.0
open-weight,open-weight,Llama-4 Maverick,56137764-b4e0-45b8-9c52-1866420c3df5,A,Text,2,49,multi-order-rich,0.4,0.4,,,0.0
open-weight,open-weight,Llama-4 Maverick,de9887f5-ead8-4727-876f-5a4078f8598c,A,Text,3,34,multi-order-rich,0.3076923076923076,0.3076923076923076,,,0.0
open-weight,open-weight,Llama-4 Maverick,0ff53813-3367-4f43-bcbd-3fd725c1bf4b,A,Text,2,19,multi-order-rich,0.0909090909090909,0.0909090909090909,,,0.0
open-weight,open-weight,Llama-4 Maverick,983bba7c-c092-455f-b6c9-7857003d48fc,A,Text,3,2,multi-order-rich,0.25,0.3125,,,0.125
open-weight,open-weight,Llama-4 Maverick,27d5d136-8563-469e-92bf-fd103c28b57c,A,Text,1,50,multi-order-rich,0.2857142857142857,0.2857142857142857,,,0.0
open-weight,open-weight,Llama-4 Maverick,dc28cf18-6431-458b-83ef-64b3ce566c10,A,Text,1,9,multi-order-rich,0.6039215686274509,0.6705882352941176,,,0.1333333333333333
open-weight,open-weight,Llama-4 Maverick,f46b4380-207e-4434-820b-f32ce04ae2a4,A,Text,2,47,multi-order-rich,0.1428571428571428,0.1428571428571428,,,0.0
open-weight,open-weight,Llama-4 Maverick,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,A,Text,2,50,multi-order-rich,0.1666666666666666,0.1666666666666666,,,0.0
open-weight,open-weight,Llama-4 Maverick,42576abe-0deb-4869-8c63-225c2d75a95a,A,Text,1,3,multi-order-rich,0.3636363636363636,0.3636363636363636,,,0.0
open-weight,open-weight,Llama-4 Maverick,6b078778-0b90-464d-83f6-59511c811b01,A,Text,2,2,multi-order-rich,0.3636363636363636,0.4636363636363636,,,0.20000000000000007
open-weight,open-weight,Llama-4 Maverick,8131e2c0-0083-4265-9ce7-78c2d568425d,A,Text,3,5,multi-order-rich,0.2272727272727272,0.2272727272727272,,,0.0
open-weight,open-weight,Llama-4 Maverick,72c06643-a2fa-4186-aa5c-9ec33ae9b445,A,Text,3,50,multi-order-rich,0.2058823529411764,0.2058823529411764,,,0.0
open-weight,open-weight,Llama-4 Maverick,7b5377b0-3f38-4103-8ad2-90fe89864c04,A,Text,2,4,multi-order-rich,0.3076923076923077,0.3076923076923077,,,0.0
open-weight,open-weight,Llama-4 Maverick,c8b7e059-c60d-472e-ad64-3b04ae1166dc,A,Text,2,50,multi-order-rich,0.2693498452012384,0.2693498452012384,,,0.0
open-weight,open-weight,Llama-4 Maverick,d1af70ea-a9a4-421a-b9cc-94b5e02f1788,A,Text,2,23,multi-order-rich,0.3529411764705882,0.3529411764705882,,,0.0
open-weight,open-weight,Llama-4 Maverick,c714ab3a-da30-4603-bacd-d008800188b9,A,Text,1,2,multi-order-rich,0.3529411764705882,0.3529411764705882,,,0.0
open-weight,open-weight,Llama-4 Maverick,f2feb6a4-363c-4c09-a804-0db564eafd68,A,Text,2,49,multi-order-rich,0.2307692307692307,0.2307692307692307,,,0.0
open-weight,open-weight,Llama-4 Maverick,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,A,Text,3,49,multi-order-rich,0.3888888888888888,0.4444444444444444,,,0.11111111111111127
open-weight,open-weight,Llama-4 Maverick,c3a79cfe-8206-451f-aca8-3fec8ebe51d3,A,Text,3,4,multi-order-rich,0.1785714285714285,0.1785714285714285,,,0.0
open-weight,open-weight,Llama-4 Maverick,023e9d44-96ae-4eed-b912-244ee8c3b994,A,Text,2,47,multi-order-rich,0.2291666666666666,0.2291666666666666,,,0.0
open-weight,open-weight,Llama-4 Maverick,11af4e1a-5f45-467d-9aeb-46f4bb0bf034,A,Text,1,5,multi-order-rich,0.3333333333333332,0.3333333333333332,,,0.0
open-weight,open-weight,Llama-4 Maverick,e142056d-56ab-4352-b091-b56054bd1359,A,Text,1,7,multi-order-rich,0.4895104895104895,0.4895104895104895,,,0.0
open-weight,open-weight,Llama-4 Maverick,50ad0280-0819-4bd9-b275-5de32d3b5bcb,A,Text,1,41,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Llama-4 Maverick,42d4198c-5895-4f0a-b0c0-424a66465d83,A,Text,2,2,multi-order-rich,0.510989010989011,0.5714285714285714,,,0.1208791208791209
open-weight,open-weight,Llama-4 Maverick,d5141ca5-e7a0-469f-bf3e-e773507c86e2,A,Text,2,5,multi-order-rich,0.2666666666666666,0.2666666666666666,,,0.0
open-weight,open-weight,Llama-4 Maverick,9e1fc53b-46ff-49a1-9d05-9e6faac34cc5,A,Text,3,50,multi-order-rich,0.2142857142857142,0.2142857142857142,,,0.0
open-weight,open-weight,Llama-4 Maverick,e29834fd-413a-455c-a33e-c3915b07401c,A,Text,2,19,multi-order-rich,0.4333333333333333,0.5333333333333333,,,0.20000000000000007
open-weight,open-weight,Llama-4 Maverick,5f982798-16b9-4051-ab57-cfc7ebdb2a91,A,Text,3,14,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Llama-4 Maverick,db4fd70a-2d37-40ea-873f-9433dc5e301f,A,Text,2,23,multi-order-rich,0.1875,0.1875,,,0.0
open-weight,open-weight,Llama-4 Maverick,853c8244-429e-46ca-89f2-addf40dfb2bd,A,Text,2,4,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Gemma 3,c61d22de-5f6c-4958-a7f6-5e9707bd3466,A,Text,2,50,multi-order-rich,0.2777777777777778,0.2777777777777778,,,0.0
open-weight,open-weight,Gemma 3,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,A,Text,2,14,multi-order-rich,0.2769230769230769,0.2769230769230769,,,0.0
open-weight,open-weight,Gemma 3,e1fc63a2-da7a-432f-be78-7c4a95598703,A,Text,1,2,multi-order-rich,0.4,0.525,,,0.25
open-weight,open-weight,Gemma 3,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,A,Text,2,46,multi-order-rich,0.2,0.2,,,0.0
open-weight,open-weight,Gemma 3,676e5e31-a554-4acc-9286-b60d90a92d26,A,Text,3,50,multi-order-rich,0.12,0.12,,,0.0
open-weight,open-weight,Gemma 3,2a649bb1-795f-4a01-b3be-9a01868dae73,A,Text,2,50,multi-order-rich,0.2660818713450292,0.2660818713450292,,,0.0
open-weight,open-weight,Gemma 3,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,A,Text,2,6,multi-order-rich,0.0769230769230769,0.0769230769230769,,,0.0
open-weight,open-weight,Gemma 3,00d579ea-0889-4fd9-a771-2c8d79835c8d,A,Text,3,4,multi-order-rich,0.1818181818181818,0.1818181818181818,,,0.0
open-weight,open-weight,Gemma 3,f0f46385-fc03-4599-b5d3-f56496c3e69f,A,Text,2,50,multi-order-rich,0.380952380952381,0.380952380952381,,,0.0
open-weight,open-weight,Gemma 3,56137764-b4e0-45b8-9c52-1866420c3df5,A,Text,2,49,multi-order-rich,0.4871794871794872,0.4871794871794872,,,0.0
open-weight,open-weight,Gemma 3,de9887f5-ead8-4727-876f-5a4078f8598c,A,Text,3,34,multi-order-rich,0.3333333333333333,0.3333333333333333,,,0.0
open-weight,open-weight,Gemma 3,0ff53813-3367-4f43-bcbd-3fd725c1bf4b,A,Text,2,19,multi-order-rich,0.1666666666666666,0.1666666666666666,,,0.0
open-weight,open-weight,Gemma 3,983bba7c-c092-455f-b6c9-7857003d48fc,A,Text,3,2,multi-order-rich,0.3181818181818182,0.3181818181818182,,,0.0
open-weight,open-weight,Gemma 3,27d5d136-8563-469e-92bf-fd103c28b57c,A,Text,1,50,multi-order-rich,0.5089285714285715,0.5089285714285715,,,0.0
open-weight,open-weight,Gemma 3,dc28cf18-6431-458b-83ef-64b3ce566c10,A,Text,1,9,multi-order-rich,0.5450980392156863,0.7450980392156863,,,0.3999999999999999
open-weight,open-weight,Gemma 3,f46b4380-207e-4434-820b-f32ce04ae2a4,A,Text,2,47,multi-order-rich,0.2941176470588235,0.2941176470588235,,,0.0
open-weight,open-weight,Gemma 3,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,A,Text,2,50,multi-order-rich,0.1954887218045112,0.1984126984126984,,,0.00584795321637438
open-weight,open-weight,Gemma 3,42576abe-0deb-4869-8c63-225c2d75a95a,A,Text,1,3,multi-order-rich,0.1818181818181818,0.1818181818181818,,,0.0
open-weight,open-weight,Gemma 3,6b078778-0b90-464d-83f6-59511c811b01,A,Text,2,2,multi-order-rich,0.3636363636363636,0.3636363636363636,,,0.0
open-weight,open-weight,Gemma 3,8131e2c0-0083-4265-9ce7-78c2d568425d,A,Text,3,5,multi-order-rich,0.2272727272727272,0.2272727272727272,,,0.0
open-weight,open-weight,Gemma 3,72c06643-a2fa-4186-aa5c-9ec33ae9b445,A,Text,3,50,multi-order-rich,0.2766373411534701,0.2766373411534701,,,0.0
open-weight,open-weight,Gemma 3,7b5377b0-3f38-4103-8ad2-90fe89864c04,A,Text,2,4,multi-order-rich,0.391025641025641,0.4743589743589743,,,0.16666666666666652
open-weight,open-weight,Gemma 3,c8b7e059-c60d-472e-ad64-3b04ae1166dc,A,Text,2,50,multi-order-rich,0.1111111111111111,0.1111111111111111,,,0.0
open-weight,open-weight,Gemma 3,d1af70ea-a9a4-421a-b9cc-94b5e02f1788,A,Text,2,23,multi-order-rich,0.3742690058479532,0.3742690058479532,,,0.0
open-weight,open-weight,Gemma 3,c714ab3a-da30-4603-bacd-d008800188b9,A,Text,1,2,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Gemma 3,f2feb6a4-363c-4c09-a804-0db564eafd68,A,Text,2,49,multi-order-rich,0.2857142857142857,0.2857142857142857,,,0.0
open-weight,open-weight,Gemma 3,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,A,Text,3,49,multi-order-rich,0.3435897435897436,0.3435897435897436,,,0.0
open-weight,open-weight,Gemma 3,c3a79cfe-8206-451f-aca8-3fec8ebe51d3,A,Text,3,4,multi-order-rich,0.2011494252873563,0.2037037037037037,,,0.005108556832694788
open-weight,open-weight,Gemma 3,023e9d44-96ae-4eed-b912-244ee8c3b994,A,Text,2,47,multi-order-rich,0.3383458646616541,0.3383458646616541,,,0.0
open-weight,open-weight,Gemma 3,11af4e1a-5f45-467d-9aeb-46f4bb0bf034,A,Text,1,5,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Gemma 3,e142056d-56ab-4352-b091-b56054bd1359,A,Text,1,7,multi-order-rich,0.3333333333333333,0.4242424242424242,,,0.18181818181818177
open-weight,open-weight,Gemma 3,50ad0280-0819-4bd9-b275-5de32d3b5bcb,A,Text,1,41,multi-order-rich,0.0,0.0,,,0.0
open-weight,open-weight,Gemma 3,42d4198c-5895-4f0a-b0c0-424a66465d83,A,Text,2,2,multi-order-rich,0.2857142857142857,0.3571428571428572,,,0.14285714285714302
open-weight,open-weight,Gemma 3,d5141ca5-e7a0-469f-bf3e-e773507c86e2,A,Text,2,5,multi-order-rich,0.3216783216783216,0.3216783216783216,,,0.0
open-weight,open-weight,Gemma 3,9e1fc53b-46ff-49a1-9d05-9e6faac34cc5,A,Text,3,50,multi-order-rich,0.1111111111111111,0.1111111111111111,,,0.0
open-weight,open-weight,Gemma 3,e29834fd-413a-455c-a33e-c3915b07401c,A,Text,2,19,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Gemma 3,5f982798-16b9-4051-ab57-cfc7ebdb2a91,A,Text,3,14,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Gemma 3,db4fd70a-2d37-40ea-873f-9433dc5e301f,A,Text,2,23,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Gemma 3,853c8244-429e-46ca-89f2-addf40dfb2bd,A,Text,2,4,multi-order-rich,0.2222222222222222,0.2222222222222222,,,0.0
open-weight,open-weight,Mistral Large 3,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.2026315789473684,0.2026315789473684,,,0.0
open-weight,open-weight,Mistral Large 3,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.3846153846153846,0.3846153846153846,,,0.0
open-weight,open-weight,Mistral Large 3,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.3958333333333332,0.4509803921568627,,,0.11029411764705899
open-weight,open-weight,Mistral Large 3,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.7166666666666666,0.7166666666666666,,,0.0
open-weight,open-weight,Mistral Large 3,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.2857142857142857,0.2857142857142857,,,0.0
open-weight,open-weight,Mistral Large 3,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.4895104895104895,0.4895104895104895,,,0.0
open-weight,open-weight,Mistral Large 3,67e8878b-5cef-4375-804e-e6291fdbe78a,B,Document,2,5,multi-order-rich,0.2727272727272727,0.3727272727272727,,,0.19999999999999996
open-weight,open-weight,Mistral Large 3,da52d699-e8d2-4dc5-9191-a2199e0b6a9b,B,Document,3,50,multi-order-rich,0.1020408163265306,0.1020408163265306,,,0.0
open-weight,open-weight,Mistral Large 3,edd4d4f2-1a58-45c4-b038-67337af4e029,B,Document,2,2,multi-order-rich,0.4444444444444445,0.4444444444444445,,,0.0
open-weight,open-weight,Llama-3.1,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.1111111111111111,0.1111111111111111,,,0.0
open-weight,open-weight,Llama-3.1,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.2857142857142857,0.2857142857142857,,,0.0
open-weight,open-weight,Llama-3.1,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.3125,0.3125,,,0.0
open-weight,open-weight,Llama-3.1,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.45,0.45,,,0.0
open-weight,open-weight,Llama-3.1,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.2666666666666666,0.2666666666666666,,,0.0
open-weight,open-weight,Llama-3.1,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.3986013986013986,0.3986013986013986,,,0.0
open-weight,open-weight,Llama-3.1,67e8878b-5cef-4375-804e-e6291fdbe78a,B,Document,2,5,multi-order-rich,0.525,0.6222222222222222,,,0.19444444444444442
open-weight,open-weight,Llama-3.1,da52d699-e8d2-4dc5-9191-a2199e0b6a9b,B,Document,3,50,multi-order-rich,0.1176470588235294,0.1176470588235294,,,0.0
open-weight,open-weight,Llama-3.1,edd4d4f2-1a58-45c4-b038-67337af4e029,B,Document,2,2,multi-order-rich,1.0,1.0,,,0.0
open-weight,open-weight,Llama-3.3,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.1428571428571428,0.1428571428571428,,,0.0
open-weight,open-weight,Llama-3.3,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Llama-3.3,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.2777777777777778,0.2777777777777778,,,0.0
open-weight,open-weight,Llama-3.3,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.4747474747474747,0.5858585858585859,,,0.22222222222222232
open-weight,open-weight,Llama-3.3,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Llama-3.3,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.3216783216783216,0.3216783216783216,,,0.0
open-weight,open-weight,Llama-3.3,67e8878b-5cef-4375-804e-e6291fdbe78a,B,Document,2,5,multi-order-rich,0.425,0.5222222222222221,,,0.1944444444444443
open-weight,open-weight,Llama-3.3,da52d699-e8d2-4dc5-9191-a2199e0b6a9b,B,Document,3,50,multi-order-rich,0.1020408163265306,0.1020408163265306,,,0.0
open-weight,open-weight,Llama-3.3,edd4d4f2-1a58-45c4-b038-67337af4e029,B,Document,2,2,multi-order-rich,0.4285714285714285,0.6285714285714286,,,0.40000000000000013
open-weight,open-weight,Gemma 4,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.0952380952380952,0.0952380952380952,,,0.0
open-weight,open-weight,Gemma 4,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.4747474747474747,0.4747474747474747,,,0.0
open-weight,open-weight,Gemma 4,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.2666666666666666,0.2666666666666666,,,0.0
open-weight,open-weight,Gemma 4,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.2727272727272727,0.3838383838383838,,,0.2222222222222222
open-weight,open-weight,Gemma 4,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.5238095238095238,0.6071428571428572,,,0.16666666666666674
open-weight,open-weight,Gemma 4,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.35,0.35,,,0.0
open-weight,open-weight,Gemma 4,67e8878b-5cef-4375-804e-e6291fdbe78a,B,Document,2,5,multi-order-rich,0.3,0.3,,,0.0
open-weight,open-weight,Gemma 4,da52d699-e8d2-4dc5-9191-a2199e0b6a9b,B,Document,3,50,multi-order-rich,0.0833333333333333,0.0833333333333333,,,0.0
open-weight,open-weight,Gemma 4,edd4d4f2-1a58-45c4-b038-67337af4e029,B,Document,2,2,multi-order-rich,0.8285714285714285,0.8285714285714285,,,0.0
open-weight,open-weight,Mistral Small 3.2,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.15,0.15,,,0.0
open-weight,open-weight,Mistral Small 3.2,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.3838383838383838,0.3838383838383838,,,0.0
open-weight,open-weight,Mistral Small 3.2,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.3529411764705882,0.4154411764705882,,,0.125
open-weight,open-weight,Mistral Small 3.2,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.45,0.45,,,0.0
open-weight,open-weight,Mistral Small 3.2,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.2352941176470588,0.2352941176470588,,,0.0
open-weight,open-weight,Mistral Small 3.2,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.4333333333333333,0.4333333333333333,,,0.0
open-weight,open-weight,Mistral Small 3.2,67e8878b-5cef-4375-804e-e6291fdbe78a,B,Document,2,5,multi-order-rich,0.3636363636363636,0.4636363636363636,,,0.20000000000000007
open-weight,open-weight,Mistral Small 3.2,da52d699-e8d2-4dc5-9191-a2199e0b6a9b,B,Document,3,50,multi-order-rich,0.1020408163265306,0.1020408163265306,,,0.0
open-weight,open-weight,Mistral Small 3.2,edd4d4f2-1a58-45c4-b038-67337af4e029,B,Document,2,2,multi-order-rich,0.375,0.5416666666666666,,,0.33333333333333326
open-weight,open-weight,Llama-4 Maverick,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,B,Document,1,23,multi-order-rich,0.1,0.1,,,0.0
open-weight,open-weight,Llama-4 Maverick,9b54f9d9-35ee-4a14-b62f-d130ea00317f,B,Document,3,37,multi-order-rich,0.3846153846153846,0.3846153846153846,,,0.0
open-weight,open-weight,Llama-4 Maverick,c526d8d6-5987-4da9-b24c-83466fa172f3,B,Document,3,50,multi-order-rich,0.3529411764705882,0.4154411764705882,,,0.125
open-weight,open-weight,Llama-4 Maverick,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,B,Document,1,50,multi-order-rich,0.25,0.25,,,0.0
open-weight,open-weight,Llama-4 Maverick,8d46b8d6-b38a-47ff-ac74-cda14cf2d19b,B,Document,3,18,multi-order-rich,0.2666666666666666,0.2666666666666666,,,0.0
open-weight,open-weight,Llama-4 Maverick,54612da3-fd56-4941-80f4-5eb82330de25,B,Document,2,6,multi-order-rich,0.3986013986013986,0.3986013986013986,,,0.0
